OBJECTID,COUNTYFP10,MAZ,TAZ,PUMA5,tractid,CensusTract,Bloc_GroupID,BlockGroup,COUNTY,COUNTY_N
133,75,10230,495,2205,6075032801.000000000000000,32801,60750328011.000000000000000,1,SAN FRANCISCO,5
134,75,10231,495,2205,6075032801.000000000000000,32801,60750328011.000000000000000,1,SAN FRANCISCO,5
135,75,10232,281,2205,6075030302.000000000000000,30302,60750303023.000000000000000,3,SAN FRANCISCO,5
136,75,10233,282,2205,6075030301.000000000000000,30301,60750303014.000000000000000,4,SAN FRANCISCO,5
137,75,10234,495,2205,6075032801.000000000000000,32801,60750328011.000000000000000,1,SAN FRANCISCO,5
138,75,10235,281,2205,6075030302.000000000000000,30302,60750303023.000000000000000,3,SAN FRANCISCO,5
139,75,10236,296,2205,6075030400.000000000000000,30400,60750304003.000000000000000,3,SAN FRANCISCO,5
140,75,10239,295,2207,6075061000.000000000000000,61000,60750610002.000000000000000,2,SAN FRANCISCO,5
141,75,10241,192,2207,6075025900.000000000000000,25900,60750259003.000000000000000,3,SAN FRANCISCO,5
142,75,10242,626,2207,6075023300.000000000000000,23300,60750233001.000000000000000,1,SAN FRANCISCO,5
143,75,10247,267,2201,6075047902.000000000000000,47902,60750479021.000000000000000,1,SAN FRANCISCO,5
144,75,10248,269,2201,6075047902.000000000000000,47902,60750479022.000000000000000,2,SAN FRANCISCO,5
145,75,10249,268,2201,6075047901.000000000000000,47901,60750479015.000000000000000,5,SAN FRANCISCO,5
146,75,10250,76,2201,6075047901.000000000000000,47901,60750479012.000000000000000,2,SAN FRANCISCO,5
147,75,10251,261,2201,6075047902.000000000000000,47902,60750479023.000000000000000,3,SAN FRANCISCO,5
148,75,10252,265,2201,6075047901.000000000000000,47901,60750479014.000000000000000,4,SAN FRANCISCO,5
149,75,10253,546,2201,6075047802.000000000000000,47802,60750478022.000000000000000,2,SAN FRANCISCO,5
150,75,10254,172,2205,6075035202.000000000000000,35202,60750352021.000000000000000,1,SAN FRANCISCO,5
151,75,10255,173,2205,6075035202.000000000000000,35202,60750352022.000000000000000,2,SAN FRANCISCO,5
152,75,10256,172,2205,6075035202.000000000000000,35202,60750352021.000000000000000,1,SAN FRANCISCO,5
153,75,10257,172,2205,6075035202.000000000000000,35202,60750352021.000000000000000,1,SAN FRANCISCO,5
154,75,10258,176,2205,6075035100.000000000000000,35100,60750351003.000000000000000,3,SAN FRANCISCO,5
155,75,10259,588,2203,6075011700.000000000000000,11700,60750117001.000000000000000,1,SAN FRANCISCO,5
156,75,10260,581,2203,6075061500.000000000000000,61500,60750615001.000000000000000,1,SAN FRANCISCO,5
157,75,10261,581,2203,6075061500.000000000000000,61500,60750615001.000000000000000,1,SAN FRANCISCO,5
158,75,10262,581,2203,6075061500.000000000000000,61500,60750615001.000000000000000,1,SAN FRANCISCO,5
159,75,10263,590,2203,6075061500.000000000000000,61500,60750615001.000000000000000,1,SAN FRANCISCO,5
160,75,10265,27,2203,6075061500.000000000000000,61500,60750615002.000000000000000,2,SAN FRANCISCO,5
161,75,10266,222,2201,6075040200.000000000000000,40200,60750402002.000000000000000,2,SAN FRANCISCO,5
162,75,10268,37,2203,6075017601.000000000000000,17601,60750176015.000000000000000,5,SAN FRANCISCO,5
163,75,10269,37,2203,6075017601.000000000000000,17601,60750176015.000000000000000,5,SAN FRANCISCO,5
164,75,10270,566,2203,6075017601.000000000000000,17601,60750176012.000000000000000,2,SAN FRANCISCO,5
165,75,10271,417,2203,6075017802.000000000000000,17802,60750178021.000000000000000,1,SAN FRANCISCO,5
166,75,10272,599,2203,6075017802.000000000000000,17802,60750178021.000000000000000,1,SAN FRANCISCO,5
167,75,10273,599,2203,6075017802.000000000000000,17802,60750178021.000000000000000,1,SAN FRANCISCO,5
168,75,10274,598,2203,6075017700.000000000000000,17700,60750177002.000000000000000,2,SAN FRANCISCO,5
169,75,10275,598,2203,6075017700.000000000000000,17700,60750177002.000000000000000,2,SAN FRANCISCO,5
170,75,10276,598,2203,6075017700.000000000000000,17700,60750177002.000000000000000,2,SAN FRANCISCO,5
171,75,10277,598,2203,6075017700.000000000000000,17700,60750177002.000000000000000,2,SAN FRANCISCO,5
172,75,10278,21,2203,6075020800.000000000000000,20800,60750208002.000000000000000,2,SAN FRANCISCO,5
173,75,10279,18,2203,6075020800.000000000000000,20800,60750208004.000000000000000,4,SAN FRANCISCO,5
174,75,10280,89,2203,6075022801.000000000000000,22801,60750228013.000000000000000,3,SAN FRANCISCO,5
175,75,10281,89,2203,6075022801.000000000000000,22801,60750228013.000000000000000,3,SAN FRANCISCO,5
176,75,10282,86,2203,6075022801.000000000000000,22801,60750228011.000000000000000,1,SAN FRANCISCO,5
177,75,10283,572,2203,6075018000.000000000000000,18000,60750180002.000000000000000,2,SAN FRANCISCO,5
178,75,10284,146,2204,6075025200.000000000000000,25200,60750252002.000000000000000,2,SAN FRANCISCO,5
179,75,10287,118,2204,6075025200.000000000000000,25200,60750252003.000000000000000,3,SAN FRANCISCO,5
180,75,10288,313,2204,6075025401.000000000000000,25401,60750254012.000000000000000,2,SAN FRANCISCO,5
181,75,10289,313,2204,6075025401.000000000000000,25401,60750254012.000000000000000,2,SAN FRANCISCO,5
182,75,10290,449,2207,6075025701.000000000000000,25701,60750257011.000000000000000,1,SAN FRANCISCO,5
183,75,10292,114,2204,6075025402.000000000000000,25402,60750254021.000000000000000,1,SAN FRANCISCO,5
184,75,10295,125,2204,6075025100.000000000000000,25100,60750251002.000000000000000,2,SAN FRANCISCO,5
185,75,10300,125,2204,6075025100.000000000000000,25100,60750251002.000000000000000,2,SAN FRANCISCO,5
186,75,10302,349,2202,6075010300.000000000000000,10300,60750103001.000000000000000,1,SAN FRANCISCO,5
187,75,10308,325,2202,6075010100.000000000000000,10100,60750101001.000000000000000,1,SAN FRANCISCO,5
188,75,10309,352,2202,6075010400.000000000000000,10400,60750104001.000000000000000,1,SAN FRANCISCO,5
189,75,10310,82,2206,6075021800.000000000000000,21800,60750218002.000000000000000,2,SAN FRANCISCO,5
190,75,10312,1,2204,6075020200.000000000000000,20200,60750202001.000000000000000,1,SAN FRANCISCO,5
191,75,10313,60,2204,6075021500.000000000000000,21500,60750215002.000000000000000,2,SAN FRANCISCO,5
192,75,10315,150,2204,6075025300.000000000000000,25300,60750253002.000000000000000,2,SAN FRANCISCO,5
193,75,10316,148,2204,6075025300.000000000000000,25300,60750253001.000000000000000,1,SAN FRANCISCO,5
194,75,10317,150,2204,6075025300.000000000000000,25300,60750253002.000000000000000,2,SAN FRANCISCO,5
195,75,10321,203,2205,6075035201.000000000000000,35201,60750352013.000000000000000,3,SAN FRANCISCO,5
196,75,10322,213,2205,6075035400.000000000000000,35400,60750354001.000000000000000,1,SAN FRANCISCO,5
197,75,10323,213,2205,6075035400.000000000000000,35400,60750354001.000000000000000,1,SAN FRANCISCO,5
198,75,10324,204,2205,6075035201.000000000000000,35201,60750352015.000000000000000,5,SAN FRANCISCO,5
199,75,10325,214,2205,6075035400.000000000000000,35400,60750354002.000000000000000,2,SAN FRANCISCO,5
200,75,10326,179,2205,6075035100.000000000000000,35100,60750351005.000000000000000,5,SAN FRANCISCO,5
201,75,10327,180,2205,6075035100.000000000000000,35100,60750351007.000000000000000,7,SAN FRANCISCO,5
202,75,10328,180,2205,6075035100.000000000000000,35100,60750351007.000000000000000,7,SAN FRANCISCO,5
203,75,10329,207,2205,6075035300.000000000000000,35300,60750353001.000000000000000,1,SAN FRANCISCO,5
204,75,10330,207,2205,6075035300.000000000000000,35300,60750353001.000000000000000,1,SAN FRANCISCO,5
205,75,10331,537,2205,6075035400.000000000000000,35400,60750354004.000000000000000,4,SAN FRANCISCO,5
206,75,10333,206,2205,6075035300.000000000000000,35300,60750353006.000000000000000,6,SAN FRANCISCO,5
207,75,10334,216,2201,6075040100.000000000000000,40100,60750401003.000000000000000,3,SAN FRANCISCO,5
208,75,10335,252,2201,6075045200.000000000000000,45200,60750452001.000000000000000,1,SAN FRANCISCO,5
209,75,10336,501,2205,6075032901.000000000000000,32901,60750329011.000000000000000,1,SAN FRANCISCO,5
210,75,10337,502,2205,6075032901.000000000000000,32901,60750329012.000000000000000,2,SAN FRANCISCO,5
211,75,10338,208,2205,6075035300.000000000000000,35300,60750353002.000000000000000,2,SAN FRANCISCO,5
212,75,10340,504,2205,6075032901.000000000000000,32901,60750329014.000000000000000,4,SAN FRANCISCO,5
213,75,10341,211,2205,6075035300.000000000000000,35300,60750353004.000000000000000,4,SAN FRANCISCO,5
214,75,10344,282,2205,6075030301.000000000000000,30301,60750303014.000000000000000,4,SAN FRANCISCO,5
215,75,10347,297,2205,6075030400.000000000000000,30400,60750304002.000000000000000,2,SAN FRANCISCO,5
216,75,10349,101,2206,6075030800.000000000000000,30800,60750308004.000000000000000,4,SAN FRANCISCO,5
217,75,10350,642,2205,6075030400.000000000000000,30400,60750304001.000000000000000,1,SAN FRANCISCO,5
218,75,10351,642,2205,6075030400.000000000000000,30400,60750304001.000000000000000,1,SAN FRANCISCO,5
219,75,10352,641,2206,6075030800.000000000000000,30800,60750308001.000000000000000,1,SAN FRANCISCO,5
220,75,10353,67,2206,6075021700.000000000000000,21700,60750217001.000000000000000,1,SAN FRANCISCO,5
221,75,10355,65,2204,6075021600.000000000000000,21600,60750216001.000000000000000,1,SAN FRANCISCO,5
222,75,10358,69,2206,6075021800.000000000000000,21800,60750218004.000000000000000,4,SAN FRANCISCO,5
223,75,10359,441,2201,6075013300.000000000000000,13300,60750133004.000000000000000,4,SAN FRANCISCO,5
224,75,10368,345,2202,6075010200.000000000000000,10200,60750102001.000000000000000,1,SAN FRANCISCO,5
225,75,10369,325,2202,6075010100.000000000000000,10100,60750101001.000000000000000,1,SAN FRANCISCO,5
226,75,10370,325,2202,6075010100.000000000000000,10100,60750101001.000000000000000,1,SAN FRANCISCO,5
227,75,10372,342,2202,6075010200.000000000000000,10200,60750102002.000000000000000,2,SAN FRANCISCO,5
228,75,10373,387,2202,6075010900.000000000000000,10900,60750109001.000000000000000,1,SAN FRANCISCO,5
229,75,10375,386,2202,6075010800.000000000000000,10800,60750108001.000000000000000,1,SAN FRANCISCO,5
230,75,10376,347,2202,6075010300.000000000000000,10300,60750103003.000000000000000,3,SAN FRANCISCO,5
231,75,10377,325,2202,6075010100.000000000000000,10100,60750101001.000000000000000,1,SAN FRANCISCO,5
232,75,10378,350,2202,6075010400.000000000000000,10400,60750104002.000000000000000,2,SAN FRANCISCO,5
233,75,10380,286,2201,6075060100.000000000000000,60100,60750601001.000000000000000,1,SAN FRANCISCO,5
234,75,10384,489,2205,6075032601.000000000000000,32601,60750326011.000000000000000,1,SAN FRANCISCO,5
235,75,10385,277,2205,6075030202.000000000000000,30202,60750302021.000000000000000,1,SAN FRANCISCO,5
236,75,10386,331,2205,6075030202.000000000000000,30202,60750302023.000000000000000,3,SAN FRANCISCO,5
237,75,10388,271,2205,6075030102.000000000000000,30102,60750301021.000000000000000,1,SAN FRANCISCO,5
238,75,10390,446,2205,6075020402.000000000000000,20402,60750204022.000000000000000,2,SAN FRANCISCO,5
239,75,10392,555,2204,6075016700.000000000000000,16700,60750167002.000000000000000,2,SAN FRANCISCO,5
240,75,10394,7,2204,6075020300.000000000000000,20300,60750203003.000000000000000,3,SAN FRANCISCO,5
241,75,10395,604,2203,6075017700.000000000000000,17700,60750177001.000000000000000,1,SAN FRANCISCO,5
242,75,10398,570,2204,6075020200.000000000000000,20200,60750202003.000000000000000,3,SAN FRANCISCO,5
243,75,10399,1,2204,6075020200.000000000000000,20200,60750202001.000000000000000,1,SAN FRANCISCO,5
244,75,10400,489,2205,6075032601.000000000000000,32601,60750326011.000000000000000,1,SAN FRANCISCO,5
245,75,10401,238,2205,6075030201.000000000000000,30201,60750302011.000000000000000,1,SAN FRANCISCO,5
246,75,10402,165,2206,6075033000.000000000000000,33000,60750330002.000000000000000,2,SAN FRANCISCO,5
247,75,10403,299,2205,6075030400.000000000000000,30400,60750304005.000000000000000,5,SAN FRANCISCO,5
248,75,10405,534,2206,6075033204.000000000000000,33204,60750332041.000000000000000,1,SAN FRANCISCO,5
249,75,10411,72,2207,6075026303.000000000000000,26303,60750263032.000000000000000,2,SAN FRANCISCO,5
250,75,10413,221,2201,6075040200.000000000000000,40200,60750402003.000000000000000,3,SAN FRANCISCO,5
251,75,10414,223,2201,6075040200.000000000000000,40200,60750402001.000000000000000,1,SAN FRANCISCO,5
252,75,10416,60,2204,6075021500.000000000000000,21500,60750215002.000000000000000,2,SAN FRANCISCO,5
253,75,10417,60,2204,6075021500.000000000000000,21500,60750215002.000000000000000,2,SAN FRANCISCO,5
254,75,10418,61,2204,6075021500.000000000000000,21500,60750215003.000000000000000,3,SAN FRANCISCO,5
255,75,10419,83,2206,6075021800.000000000000000,21800,60750218001.000000000000000,1,SAN FRANCISCO,5
256,75,10420,83,2206,6075021800.000000000000000,21800,60750218001.000000000000000,1,SAN FRANCISCO,5
257,75,10421,150,2204,6075025300.000000000000000,25300,60750253002.000000000000000,2,SAN FRANCISCO,5
258,75,10424,152,2204,6075025403.000000000000000,25403,60750254031.000000000000000,1,SAN FRANCISCO,5
259,75,10425,153,2204,6075025401.000000000000000,25401,60750254011.000000000000000,1,SAN FRANCISCO,5
260,75,10427,105,2206,6075030900.000000000000000,30900,60750309003.000000000000000,3,SAN FRANCISCO,5
261,75,10428,105,2206,6075030900.000000000000000,30900,60750309003.000000000000000,3,SAN FRANCISCO,5
262,75,10429,459,2206,6075031301.000000000000000,31301,60750313011.000000000000000,1,SAN FRANCISCO,5
263,75,10430,105,2206,6075030900.000000000000000,30900,60750309003.000000000000000,3,SAN FRANCISCO,5
264,75,10431,105,2206,6075030900.000000000000000,30900,60750309003.000000000000000,3,SAN FRANCISCO,5
265,75,10432,239,2207,6075026401.000000000000000,26401,60750264012.000000000000000,2,SAN FRANCISCO,5
266,75,10433,237,2207,6075026403.000000000000000,26403,60750264032.000000000000000,2,SAN FRANCISCO,5
267,75,10434,451,2207,6075025702.000000000000000,25702,60750257021.000000000000000,1,SAN FRANCISCO,5
268,75,10435,189,2207,6075025800.000000000000000,25800,60750258001.000000000000000,1,SAN FRANCISCO,5
269,75,10436,197,2207,6075026002.000000000000000,26002,60750260021.000000000000000,1,SAN FRANCISCO,5
270,75,10437,195,2207,6075026001.000000000000000,26001,60750260011.000000000000000,1,SAN FRANCISCO,5
271,75,10438,156,2207,6075026002.000000000000000,26002,60750260022.000000000000000,2,SAN FRANCISCO,5
272,75,10440,186,2207,6075025600.000000000000000,25600,60750256003.000000000000000,3,SAN FRANCISCO,5
273,75,10441,314,2207,6075026003.000000000000000,26003,60750260031.000000000000000,1,SAN FRANCISCO,5
274,75,10443,315,2207,6075026003.000000000000000,26003,60750260032.000000000000000,2,SAN FRANCISCO,5
275,75,10444,317,2207,6075026302.000000000000000,26302,60750263023.000000000000000,3,SAN FRANCISCO,5
276,75,10445,323,2207,6075060502.000000000000000,60502,60750605023.000000000000000,3,SAN FRANCISCO,5
277,75,10446,323,2207,6075060502.000000000000000,60502,60750605023.000000000000000,3,SAN FRANCISCO,5
278,75,10447,360,2203,6075012402.000000000000000,12402,60750124022.000000000000000,2,SAN FRANCISCO,5
279,75,10450,301,2205,6075030500.000000000000000,30500,60750305002.000000000000000,2,SAN FRANCISCO,5
280,75,10452,318,2207,6075026303.000000000000000,26303,60750263031.000000000000000,1,SAN FRANCISCO,5
281,75,10454,340,2203,6075012401.000000000000000,12401,60750124012.000000000000000,2,SAN FRANCISCO,5
282,75,10455,562,2204,6075020100.000000000000000,20100,60750201001.000000000000000,1,SAN FRANCISCO,5
283,75,10456,31,2203,6075012301.000000000000000,12301,60750123011.000000000000000,1,SAN FRANCISCO,5
284,75,10457,599,2203,6075017802.000000000000000,17802,60750178021.000000000000000,1,SAN FRANCISCO,5
285,75,10458,418,2203,6075017802.000000000000000,17802,60750178022.000000000000000,2,SAN FRANCISCO,5
286,75,10460,595,2203,6075011700.000000000000000,11700,60750117002.000000000000000,2,SAN FRANCISCO,5
287,75,10462,24,2203,6075020900.000000000000000,20900,60750209004.000000000000000,4,SAN FRANCISCO,5
288,75,10463,98,2207,6075023001.000000000000000,23001,60750230011.000000000000000,1,SAN FRANCISCO,5
289,75,10464,623,2207,6075023102.000000000000000,23102,60750231021.000000000000000,1,SAN FRANCISCO,5
290,75,10466,260,2201,6075047702.000000000000000,47702,60750477022.000000000000000,2,SAN FRANCISCO,5
291,75,10467,540,2201,6075042602.000000000000000,42602,60750426021.000000000000000,1,SAN FRANCISCO,5
292,75,10468,256,2201,6075047600.000000000000000,47600,60750476001.000000000000000,1,SAN FRANCISCO,5
293,75,10469,257,2201,6075047600.000000000000000,47600,60750476002.000000000000000,2,SAN FRANCISCO,5
294,75,10470,257,2201,6075047600.000000000000000,47600,60750476002.000000000000000,2,SAN FRANCISCO,5
295,75,10472,258,2201,6075047600.000000000000000,47600,60750476003.000000000000000,3,SAN FRANCISCO,5
296,75,10473,258,2201,6075047600.000000000000000,47600,60750476003.000000000000000,3,SAN FRANCISCO,5
297,75,10474,259,2201,6075047600.000000000000000,47600,60750476004.000000000000000,4,SAN FRANCISCO,5
298,75,10476,576,2201,6075980300.000000000000000,980300,60759803001.000000000000000,1,SAN FRANCISCO,5
299,75,10477,493,2205,6075032602.000000000000000,32602,60750326022.000000000000000,2,SAN FRANCISCO,5
300,75,10482,43,2207,6075061200.000000000000000,61200,60750612001.000000000000000,1,SAN FRANCISCO,5
301,75,10483,579,2207,6075025701.000000000000000,25701,60750257012.000000000000000,2,SAN FRANCISCO,5
302,75,10484,371,2202,6075012902.000000000000000,12902,60750129023.000000000000000,3,SAN FRANCISCO,5
303,75,10486,371,2202,6075012902.000000000000000,12902,60750129023.000000000000000,3,SAN FRANCISCO,5
304,75,10487,369,2202,6075012902.000000000000000,12902,60750129021.000000000000000,1,SAN FRANCISCO,5
305,75,10488,436,2202,6075013000.000000000000000,13000,60750130001.000000000000000,1,SAN FRANCISCO,5
306,75,10489,345,2202,6075010200.000000000000000,10200,60750102001.000000000000000,1,SAN FRANCISCO,5
307,75,10490,342,2202,6075010200.000000000000000,10200,60750102002.000000000000000,2,SAN FRANCISCO,5
308,75,10493,465,2202,6075013500.000000000000000,13500,60750135002.000000000000000,2,SAN FRANCISCO,5
309,75,10494,375,2202,6075013102.000000000000000,13102,60750131022.000000000000000,2,SAN FRANCISCO,5
310,75,10496,465,2202,6075013500.000000000000000,13500,60750135002.000000000000000,2,SAN FRANCISCO,5
311,75,10498,374,2202,6075013102.000000000000000,13102,60750131021.000000000000000,1,SAN FRANCISCO,5
312,75,10499,470,2201,6075015200.000000000000000,15200,60750152001.000000000000000,1,SAN FRANCISCO,5
313,75,10501,372,2202,6075013101.000000000000000,13101,60750131011.000000000000000,1,SAN FRANCISCO,5
314,75,10503,390,2202,6075011000.000000000000000,11000,60750110001.000000000000000,1,SAN FRANCISCO,5
315,75,10504,49,2204,6075021100.000000000000000,21100,60750211003.000000000000000,3,SAN FRANCISCO,5
316,75,10507,49,2204,6075021100.000000000000000,21100,60750211003.000000000000000,3,SAN FRANCISCO,5
317,75,10508,58,2204,6075021400.000000000000000,21400,60750214002.000000000000000,2,SAN FRANCISCO,5
318,75,10509,57,2204,6075021400.000000000000000,21400,60750214001.000000000000000,1,SAN FRANCISCO,5
319,75,10512,565,2203,6075017601.000000000000000,17601,60750176014.000000000000000,4,SAN FRANCISCO,5
320,75,10514,599,2203,6075017802.000000000000000,17802,60750178021.000000000000000,1,SAN FRANCISCO,5
321,75,10515,572,2203,6075018000.000000000000000,18000,60750180002.000000000000000,2,SAN FRANCISCO,5
322,75,10517,27,2203,6075061500.000000000000000,61500,60750615002.000000000000000,2,SAN FRANCISCO,5
323,75,10518,148,2204,6075025300.000000000000000,25300,60750253001.000000000000000,1,SAN FRANCISCO,5
324,75,10519,154,2204,6075025403.000000000000000,25403,60750254032.000000000000000,2,SAN FRANCISCO,5
325,75,10520,98,2207,6075023001.000000000000000,23001,60750230011.000000000000000,1,SAN FRANCISCO,5
326,75,10523,256,2201,6075047600.000000000000000,47600,60750476001.000000000000000,1,SAN FRANCISCO,5
327,75,10524,260,2201,6075047702.000000000000000,47702,60750477022.000000000000000,2,SAN FRANCISCO,5
328,75,10525,258,2201,6075047600.000000000000000,47600,60750476003.000000000000000,3,SAN FRANCISCO,5
329,75,10526,259,2201,6075047600.000000000000000,47600,60750476004.000000000000000,4,SAN FRANCISCO,5
330,75,10527,222,2201,6075040200.000000000000000,40200,60750402002.000000000000000,2,SAN FRANCISCO,5
331,75,10528,254,2201,6075045200.000000000000000,45200,60750452004.000000000000000,4,SAN FRANCISCO,5
332,75,10529,253,2201,6075045200.000000000000000,45200,60750452003.000000000000000,3,SAN FRANCISCO,5
333,75,10530,491,2205,6075032601.000000000000000,32601,60750326013.000000000000000,3,SAN FRANCISCO,5
334,75,10532,479,2201,6075015500.000000000000000,15500,60750155002.000000000000000,2,SAN FRANCISCO,5
335,75,10535,368,2202,6075012901.000000000000000,12901,60750129012.000000000000000,2,SAN FRANCISCO,5
336,75,10536,369,2202,6075012902.000000000000000,12902,60750129021.000000000000000,1,SAN FRANCISCO,5
337,75,10538,435,2202,6075013000.000000000000000,13000,60750130002.000000000000000,2,SAN FRANCISCO,5
338,75,10539,54,2204,6075021200.000000000000000,21200,60750212002.000000000000000,2,SAN FRANCISCO,5
339,75,10540,11,2204,6075020600.000000000000000,20600,60750206003.000000000000000,3,SAN FRANCISCO,5
340,75,10541,49,2204,6075021100.000000000000000,21100,60750211003.000000000000000,3,SAN FRANCISCO,5
341,75,10542,65,2204,6075021600.000000000000000,21600,60750216001.000000000000000,1,SAN FRANCISCO,5
342,75,10543,68,2206,6075021700.000000000000000,21700,60750217002.000000000000000,2,SAN FRANCISCO,5
343,75,10544,65,2204,6075021600.000000000000000,21600,60750216001.000000000000000,1,SAN FRANCISCO,5
344,75,10546,645,2206,6075030700.000000000000000,30700,60750307002.000000000000000,2,SAN FRANCISCO,5
345,75,10547,40,2206,6075021700.000000000000000,21700,60750217003.000000000000000,3,SAN FRANCISCO,5
346,75,10549,129,2206,6075031100.000000000000000,31100,60750311001.000000000000000,1,SAN FRANCISCO,5
347,75,10551,50,2204,6075021100.000000000000000,21100,60750211001.000000000000000,1,SAN FRANCISCO,5
348,75,10552,84,2203,6075022600.000000000000000,22600,60750226001.000000000000000,1,SAN FRANCISCO,5
349,75,10553,84,2203,6075022600.000000000000000,22600,60750226001.000000000000000,1,SAN FRANCISCO,5
350,75,10554,84,2203,6075022600.000000000000000,22600,60750226001.000000000000000,1,SAN FRANCISCO,5
351,75,10555,84,2203,6075022600.000000000000000,22600,60750226001.000000000000000,1,SAN FRANCISCO,5
352,75,10564,7,2204,6075020300.000000000000000,20300,60750203003.000000000000000,3,SAN FRANCISCO,5
353,75,10566,561,2203,6075017700.000000000000000,17700,60750177002.000000000000000,2,SAN FRANCISCO,5
354,75,10567,16,2204,6075020700.000000000000000,20700,60750207002.000000000000000,2,SAN FRANCISCO,5
355,75,10572,562,2204,6075020100.000000000000000,20100,60750201001.000000000000000,1,SAN FRANCISCO,5
356,75,10573,5,2204,6075020300.000000000000000,20300,60750203001.000000000000000,1,SAN FRANCISCO,5
357,75,10575,573,2203,6075061400.000000000000000,61400,60750614001.000000000000000,1,SAN FRANCISCO,5
358,75,10576,609,2203,6075022802.000000000000000,22802,60750228022.000000000000000,2,SAN FRANCISCO,5
359,75,10581,583,2207,6075980900.000000000000000,980900,60759809001.000000000000000,1,SAN FRANCISCO,5
360,75,10582,613,2203,6075022600.000000000000000,22600,60750226002.000000000000000,2,SAN FRANCISCO,5
361,75,10585,269,2201,6075047902.000000000000000,47902,60750479022.000000000000000,2,SAN FRANCISCO,5
362,75,10586,261,2201,6075047902.000000000000000,47902,60750479023.000000000000000,3,SAN FRANCISCO,5
363,75,10587,547,2201,6075047802.000000000000000,47802,60750478023.000000000000000,3,SAN FRANCISCO,5
364,75,10590,44,2207,6075023103.000000000000000,23103,60750231032.000000000000000,2,SAN FRANCISCO,5
365,75,10593,168,2206,6075033100.000000000000000,33100,60750331004.000000000000000,4,SAN FRANCISCO,5
366,75,10594,473,2201,6075015400.000000000000000,15400,60750154002.000000000000000,2,SAN FRANCISCO,5
367,75,10595,439,2202,6075013200.000000000000000,13200,60750132002.000000000000000,2,SAN FRANCISCO,5
368,75,10596,433,2202,6075013000.000000000000000,13000,60750130004.000000000000000,4,SAN FRANCISCO,5
369,75,10597,471,2201,6075015300.000000000000000,15300,60750153002.000000000000000,2,SAN FRANCISCO,5
370,75,10598,468,2201,6075015200.000000000000000,15200,60750152003.000000000000000,3,SAN FRANCISCO,5
371,75,10600,343,2202,6075010200.000000000000000,10200,60750102003.000000000000000,3,SAN FRANCISCO,5
372,75,10601,370,2202,6075012902.000000000000000,12902,60750129022.000000000000000,2,SAN FRANCISCO,5
373,75,10602,370,2202,6075012902.000000000000000,12902,60750129022.000000000000000,2,SAN FRANCISCO,5
374,75,10604,66,2204,6075021600.000000000000000,21600,60750216002.000000000000000,2,SAN FRANCISCO,5
375,75,10605,54,2204,6075021200.000000000000000,21200,60750212002.000000000000000,2,SAN FRANCISCO,5
376,75,10606,54,2204,6075021200.000000000000000,21200,60750212002.000000000000000,2,SAN FRANCISCO,5
377,75,10607,55,2204,6075021300.000000000000000,21300,60750213001.000000000000000,1,SAN FRANCISCO,5
378,75,10608,55,2204,6075021300.000000000000000,21300,60750213001.000000000000000,1,SAN FRANCISCO,5
379,75,10609,59,2204,6075021400.000000000000000,21400,60750214003.000000000000000,3,SAN FRANCISCO,5
380,75,10610,65,2204,6075021600.000000000000000,21600,60750216001.000000000000000,1,SAN FRANCISCO,5
381,75,10611,59,2204,6075021400.000000000000000,21400,60750214003.000000000000000,3,SAN FRANCISCO,5
382,75,10612,66,2204,6075021600.000000000000000,21600,60750216002.000000000000000,2,SAN FRANCISCO,5
383,75,10613,646,2204,6075021600.000000000000000,21600,60750216002.000000000000000,2,SAN FRANCISCO,5
384,75,10614,40,2206,6075021700.000000000000000,21700,60750217003.000000000000000,3,SAN FRANCISCO,5
385,75,10627,492,2205,6075032602.000000000000000,32602,60750326021.000000000000000,1,SAN FRANCISCO,5
386,75,10628,282,2205,6075030301.000000000000000,30301,60750303014.000000000000000,4,SAN FRANCISCO,5
387,75,10632,12,2204,6075020600.000000000000000,20600,60750206002.000000000000000,2,SAN FRANCISCO,5
388,75,10635,12,2204,6075020600.000000000000000,20600,60750206002.000000000000000,2,SAN FRANCISCO,5
389,75,10637,16,2204,6075020700.000000000000000,20700,60750207002.000000000000000,2,SAN FRANCISCO,5
390,75,10642,98,2207,6075023001.000000000000000,23001,60750230011.000000000000000,1,SAN FRANCISCO,5
391,75,10646,39,2203,6075061500.000000000000000,61500,60750615005.000000000000000,5,SAN FRANCISCO,5
392,75,10649,290,2203,6075060700.000000000000000,60700,60750607003.000000000000000,3,SAN FRANCISCO,5
393,75,10650,290,2203,6075060700.000000000000000,60700,60750607003.000000000000000,3,SAN FRANCISCO,5
394,75,10654,627,2207,6075023400.000000000000000,23400,60750234001.000000000000000,1,SAN FRANCISCO,5
395,75,10655,188,2207,6075025800.000000000000000,25800,60750258002.000000000000000,2,SAN FRANCISCO,5
396,75,10658,188,2207,6075025800.000000000000000,25800,60750258002.000000000000000,2,SAN FRANCISCO,5
397,75,10659,626,2207,6075023300.000000000000000,23300,60750233001.000000000000000,1,SAN FRANCISCO,5
398,75,10660,629,2207,6075023200.000000000000000,23200,60750232002.000000000000000,2,SAN FRANCISCO,5
399,75,10665,168,2206,6075033100.000000000000000,33100,60750331004.000000000000000,4,SAN FRANCISCO,5
